%%BEGINHEADER
%Position File
%Date: 3/12/2003
%Time: 12:27:39 AM
%File Type: Binary 
%Format: 
%--------------------------
%|  Timestamp   (Double)  |
%|------------------------|
%|  X coord     (Single)  |
%|------------------------|
%|  Y coord     (Single)  |
%|------------------------|
%|  Direction   (Single)  |
%--------------------------
%
%Use following record type to read in:
%Public Type PosRecord
%    TS As Double
%    X As Single
%    Y As Single
%    Dir As Single
%End Type
%%ENDHEADER
5061869831,257.9272,462.8803,-99
5061903164,257.7454,464.1059,-99
5061936497,256.6898,464.2922,-99
5061969830,255.5186,462.7435,-99
5062003163,254.0078,461.4913,-99
5062036496,252.8982,461.1526,-99
5062069829,250.9133,457.42,-99
5062103162,252.3878,459.1939,-99
5062136495,252.2238,458.3996,-99
5062169828,253.1545,458.2886,-99
5062203161,257.6925,455.6718,-99
5062236494,261.083,456.2511,-99
5062269827,263.9918,457.2103,-99
5062303160,267.0287,457.7603,-99
5062336493,268.568,459.7627,-99
5062369826,271.4155,458.2008,-99
5062403159,271.237,455.0284,-99
5062436492,276.2278,458.4922,-99
5062469825,277.4167,458.81,-99
5062503158,277.7876,458.1328,-99
5062536491,278.5091,457.5273,-99
5062569824,280.0328,456.6306,-99
5062603157,281.5774,454.3887,-99
5062636490,282.2178,452.5389,-99
5062669823,282.8072,449.2169,-99
5062703156,282.5113,445.9355,-99
5062736489,282.0617,442.039,-99
5062769822,281.7197,438.5813,-99
5062803155,280.51,435.632,-99
5062836488,278.2599,432.6983,-99
5062869821,275.6779,429.3936,-99
5062903154,274.5325,425.462,-99
5062936487,272.7034,422.2966,-99
5062969820,269.8028,417.7334,-99
5063003153,264.3739,413.5501,-99
5063036486,259.7039,408.3506,-99
5063069819,254.116,402.416,-99
5063103152,249.1395,396.067,-99
5063144362,244.5822,388.6928,-99
5063177695,241.977,382.0989,-99
5063211028,240.0127,377.6266,-99
5063244361,239.3782,376.1166,-99
5063277694,238.5026,375.5053,-99
5063311027,237.8214,375.8548,-99
5063344360,235.4793,375.2479,-99
5063377693,233.817,376.5979,-99
5063411026,230.9091,377.5184,-99
5063444359,226.4772,377.6178,-99
5063477692,222.6626,377.7469,-99
5063511025,219.4465,378.3919,-99
5063544358,216.0331,378.6985,-99
5063577691,214.3393,379.506,-99
5063611024,214.919,378.2628,-99
5063644357,214.1531,375.1628,-99
5063677690,214.6723,371.7635,-99
5063711023,214.2612,368.5075,-99
5063744356,214.2884,359.9131,-99
5063777689,215.3371,354.1042,-99
5063811022,216.0621,351.7849,-99
5063844355,216.2789,350.3241,-99
5063877688,215.0938,347.9115,-99
5063911021,213.4973,346.5547,-99
5063944354,210.8458,346.9328,-99
5063977687,207.7889,347.2086,-99
5064011020,204.3114,346.5164,-99
5064044353,200.5953,345.3788,-99
5064077686,199.9034,341.9785,-99
5064111019,199,339.9391,-99
5064144352,198.9135,336.7605,-99
5064177685,198.6522,334.2891,-99
5064211018,198.0243,332.0664,-99
5064244351,196.6936,330.6005,-99
5064277684,193.7273,328.6953,-99
5064311017,191.4364,325.596,-99
5064344350,188.8497,323.4945,-99
5064377683,186.4232,320.9345,-99
5064411016,183.5365,317.7456,-99
5064444349,183.1027,314.433,-99
5064477682,182.0553,312.5829,-99
5064511015,181.1971,308.392,-99
5064544348,180.8439,305.4901,-99
5064577681,181.5806,302.7218,-99
5064611014,183.0774,299.0544,-99
5064644347,183.7287,296.8229,-99
5064677680,182.7937,295.894,-99
5064711013,183.0955,294.9017,-99
5064744346,181.8045,290.7268,-99
5064777679,180.2131,289.3414,-99
5064811012,177.8972,288.7477,-99
5064844345,176.3174,288.7003,-99
5064877678,174.68,284.6729,-99
5064911011,174.1652,282.3951,-99
5064944344,172.5381,278.8928,-99
5064977677,171.9711,275.1508,-99
5065011010,171.1197,272.784,-99
5065044343,170.6438,269.5089,-99
5065077676,172.2175,267.1328,-99
5065111009,171.2992,263.4848,-99
5065144342,172.3537,258.8758,-99
5065177675,171.1288,256.911,-99
5065211008,169.6057,255.22,-99
5065244341,170.4659,253.6222,-99
5065277674,169.0632,249.8947,-99
5065311007,168.3403,247.2454,-99
5065344340,168.406,245.9298,-99
5065377673,168.2377,245.5147,-99
5065411006,168.3342,246.3949,-99
5065444339,169.1863,245.8493,-99
5065477672,168.523,243.2586,-99
5065511005,169.5266,242.9574,-99
5065544338,168.4167,242.2442,-99
5065577671,167.3295,242.1532,-99
5065611004,167.1753,243.1236,-99
5065644337,167.0932,243.0685,-99
5065677670,166.3636,242.5963,-99
5065711003,166.4763,240.2204,-99
5065744336,166.3532,239.6532,-99
5065777669,165.8745,239.163,-99
5065811002,165.9868,237.0286,-99
5065844335,166.8728,236.3319,-99
5065877668,168.1674,235.9414,-99
5065911001,169.675,236.0671,-99
5065944334,170.3348,235.6101,-99
5065977667,170.5206,234.363,-99
5066011000,171.2467,233.0961,-99
5066044333,169.6457,231.9821,-99
5066077666,171.158,232.0087,-99
5066110999,171.3755,231.6507,-99
5066144332,171.583,230.2935,-99
5066177665,171.789,229.3903,-99
5066210998,173.1484,229.271,-99
5066244331,175.0835,229.0374,-99
5066277664,176.3109,228.2717,-99
5066310997,177.6197,227.7991,-99
5066344330,176.8016,228.2302,-99
5066377663,178.2463,227.199,-99
5066410996,178.9155,227.5338,-99
5066444329,179.5189,226.8463,-99
5066476740,180.256,224.811,-99
5066510073,182.3301,224.5121,-99
5066543406,183.3592,224.1723,-99
5066576739,184.309,223.1983,-99
5066610072,185.0064,222.9062,-99
5066643405,186.5309,222.4232,-99
5066676738,185.4381,223.1931,-99
5066710071,186.6849,224.5026,-99
5066743404,187.5984,225.0389,-99
5066776737,189.3844,225.3272,-99
5066810070,190.5271,225.1878,-99
5066843403,191.5681,224.6905,-99
5066876736,190.7084,223.0072,-99
5066910069,189.3018,221.5721,-99
5066943402,188.5986,221.5244,-99
5066976735,187.7494,221.6407,-99
5067010068,186.3309,219.5392,-99
5067043401,184.5179,218.559,-99
5067076734,183.5556,218.91,-99
5067110067,182.8094,219.0619,-99
5067143400,183.5369,217.5656,-99
5067176733,183.8344,216.9063,-99
5067210066,182.7644,216.7356,-99
5067243399,184.0196,214.5382,-99
5067276732,184.1403,213.2932,-99
5067310065,184.2064,212.855,-99
5067343398,184.4361,211.7032,-99
5067376731,185.578,209.22,-99
5067410064,185.9696,207.9087,-99
5067443397,185.0945,207.1014,-99
5067476730,187.3341,205.3206,-99
5067510063,186.4941,202.5012,-99
5067543396,186.252,202.3753,-99
5067576729,186.4811,198.7733,-99
5067610062,188.8798,198.5137,-99
5067643395,188.8263,195.4079,-99
5067676728,189.7002,194.5012,-99
5067710061,191.4264,194.01,-99
5067743394,193.1375,193.0575,-99
5067776727,193.4084,190.9109,-99
5067810060,193.1362,189.7887,-99
5067843393,193.11,189.2919,-99
5067876726,191.8099,187.7865,-99
5067910059,191.0262,187.1806,-99
5067943392,190.1976,185.9439,-99
5067976725,188.8489,185.3573,-99
5068010058,187.9005,184.5561,-99
5068043391,187.1247,184.6104,-99
5068076724,186.365,185.4375,-99
5068110057,185.6088,185.8135,-99
5068144078,184.8425,184.1785,-99
5068177411,184.6421,184.6763,-99
5068210744,184.2005,185.5251,-99
5068244077,184.1485,187.2253,-99
5068277410,183.4005,188.2366,-99
5068310743,183.4021,188.7775,-99
5068344076,182.7403,188.9724,-99
5068377409,182.2364,189.0815,-99
5068410742,180.6489,188.9129,-99
5068444075,179.2588,190.4029,-99
5068477408,178.3089,191.052,-99
5068510741,179.5995,189.1825,-99
5068544074,180.9373,187.4867,-99
5068577407,183.2617,187.283,-99
5068610740,184.8017,186.6449,-99
5068644073,185.6166,186.61,-99
5068677406,184.8575,187.9372,-99
5068710739,184.5238,188.6595,-99
5068744072,184.9318,189.8635,-99
5068777405,185.4034,188.6555,-99
5068810738,186.1913,189.3713,-99
5068844071,187.3142,186.7633,-99
5068877404,188.52,185.89,-99
5068910737,188.87,183.3767,-99
5068944070,192.1554,182.9323,-99
5068977403,194.9096,179.9096,-99
5069010736,198.1256,178.7365,-99
5069044069,200.8058,177.9515,-99
5069077402,203.1237,177.7655,-99
5069110735,204.1212,176.9015,-99
5069144068,204.256,175.7129,-99
5069177401,204.078,174.974,-99
5069210734,204.1845,172.4987,-99
5069244067,203.4,170.8947,-99
5069277400,203.4223,170.1917,-99
5069310733,204.9347,166.2378,-99
5069344066,207.1762,165.8304,-99
5069377399,209.5461,165.2787,-99
5069410732,212.281,164.8223,-99
5069444065,214.521,164.0701,-99
5069477398,217.1131,163.6052,-99
5069510731,220.4547,163.3025,-99
5069544064,223.1364,162.0356,-99
5069577397,225.2185,160.8362,-99
5069610730,227.1083,159.9787,-99
5069644063,228.9739,157.7575,-99
5069677396,229.6417,156.2412,-99
5069710729,229.6066,153.3128,-99
5069744062,230.8703,152.1172,-99
5069777395,233.033,149.6374,-99
5069813057,235.1973,149.0155,-99
5069846390,237.8395,147.8837,-99
5069879723,239.2671,147.5616,-99
5069913056,239.6398,148.136,-99
5069946389,241.1108,146.518,-99
5069979722,243.1959,145.5026,-99
5070013055,244.9716,144.5928,-99
5070046388,246.1823,141.0703,-99
5070079721,248.2344,138.3317,-99
5070113054,249.0351,137.6065,-99
5070146387,249.6198,135.042,-99
5070179720,252.137,133.5297,-99
5070213053,253.5414,133.1779,-99
5070246386,254.8655,131.6479,-99
5070279719,257.1175,129.5851,-99
5070313052,259.5699,129.342,-99
5070346385,261.1733,128.2933,-99
5070379718,263.3163,125.7056,-99
5070413051,265.2098,124.9793,-99
5070446384,267.0477,123.5609,-99
5070479717,268.0026,121.1799,-99
5070513050,270.0151,121.0579,-99
5070546383,272.4962,117.5318,-99
5070579716,274.4033,117.0654,-99
5070613049,276.7155,116.4088,-99
5070646382,278.2306,116.0965,-99
5070679715,280.2949,116.0667,-99
5070713048,283.469,116.1402,-99
5070746381,285.9804,115.6022,-99
5070779714,288.1533,115.6132,-99
5070813047,290.793,114.5673,-99
5070846380,292.25,113.9737,-99
5070879713,292.6726,113.8909,-99
5070913046,295.8656,112.361,-99
5070946379,297.3752,112.2144,-99
5070979712,299.1409,111.471,-99
5071013045,300.7584,111.446,-99
5071046378,303.3159,111.6067,-99
5071079711,305.2028,112.741,-99
5071113044,308.0307,113.7198,-99
5071146377,310.992,114.6215,-99
5071179710,312.7993,114.9659,-99
5071213043,314.3204,115.314,-99
5071246376,316.0547,115.0635,-99
5071279709,316.358,113.521,-99
5071313042,318.1747,112.7727,-99
5071346375,318.7007,111.8429,-99
5071379708,320.0732,112.5787,-99
5071413041,322.526,112.142,-99
5071446374,323.4402,112.1389,-99
5071479707,324.1145,110.5659,-99
5071513040,326.0724,109.5205,-99
5071546373,327.773,108.9531,-99
5071579706,329.8529,108.3162,-99
5071613039,332.5684,107.8809,-99
5071646372,334.1747,108.2913,-99
5071679705,335.8564,108.8209,-99
5071713038,338.5364,110.1081,-99
5071746371,340.172,110.8878,-99
5071779704,342.0973,112.1431,-99
5071813037,344.4611,112.7565,-99
5071846370,345.3424,114.3403,-99
5071879703,347.3305,115.0565,-99
5071913036,349.1296,117.0734,-99
5071946369,348.6984,118.8051,-99
5071979702,350.162,119.42,-99
5072013035,351.5851,120.1915,-99
5072046368,352.294,119.9689,-99
5072079701,353.5907,119.61,-99
5072113034,354.7294,118.7843,-99
5072146367,355.5675,117.7659,-99
5072179700,356.9644,117.3389,-99
5072213033,358.5967,117.3519,-99
5072246366,359.4426,117.4906,-99
5072279699,360.5962,117.6004,-99
5072313032,361.3684,117.2842,-99
5072346365,361.6122,117.9204,-99
5072379698,363.2825,117.4472,-99
5072413031,364.648,115.49,-99
5072446364,365.7965,114.8178,-99
5072479697,368.6238,114.2716,-99
5072513030,370.4162,113.8973,-99
5072546363,372.6801,114.7835,-99
5072579696,372.6414,116.2291,-99
5072613029,372.5845,117.6721,-99
5072646362,371.9099,119.3504,-99
5072679695,371.5319,120.2106,-99
5072713028,371.7413,120.6952,-99
5072746361,372.2988,120.4843,-99
5072779694,372.479,120.9901,-99
5072813027,372.5604,119.9923,-99
5072846360,374.326,119.9515,-99
5072879693,374.5757,119.1386,-99
5072913026,375.4645,117.957,-99
5072946359,376.4179,117.7965,-99
5072979692,378.5356,117.8147,-99
5073013025,381.2157,118.0603,-99
5073046358,381.7658,118.2173,-99
5073079691,384.5098,119.4534,-99
5073113024,386.0366,120.0409,-99
5073151905,387.3083,119.7544,-99
5073185238,389.6413,120.6978,-99
5073218571,390.728,121.3489,-99
5073251904,391.6806,121.4346,-99
5073285237,392.4005,122.1835,-99
5073318570,393.4901,123.2438,-99
5073351903,394.0866,124.0843,-99
5073385236,394.4501,123.1023,-99
5073418569,395.9763,122.7,-99
5073451902,396.8635,121.4383,-99
5073485235,397.4423,119.5549,-99
5073518568,397.8114,117.1057,-99
5073551901,397.6321,116.0803,-99
5073585234,397.6491,115.1609,-99
5073618567,397.7359,113.8462,-99
5073651900,398.2427,113.0792,-99
5073685233,398.6384,111.7034,-99
5073718566,398.6344,110.8064,-99
5073751899,398.9543,108.9686,-99
5073785232,399.4456,106.9072,-99
5073818565,400.6446,104.4628,-99
5073851898,403.4403,103.9774,-99
5073885231,404.4366,102.3883,-99
5073918564,404.1547,99.43922,-99
5073951897,404.406,98.05722,-99
5073985230,404.7972,96.84669,-99
5074018563,404.849,94.80729,-99
5074051896,404.7861,92.48558,-99
5074085229,404.3831,92.17413,-99
5074118562,404.2136,90.701,-99
5074151895,403.4751,88.43533,-99
5074185228,402.7948,88.24416,-99
5074218561,402.4862,87.91161,-99
5074251894,401.6978,87.08517,-99
5074285227,400.9712,86.56021,-99
5074318560,400.8816,84.97481,-99
5074351893,400.5714,84.56883,-99
5074385226,400.1346,83.89286,-99
5074418559,398.9118,81.88413,-99
5074451892,397.901,80.43565,-99
5074485225,396.1201,79.77284,-99
5074518558,394.5348,77.24461,-99
5074551891,393.0281,76.86224,-99
5074585224,391.0544,73.89378,-99
5074618557,388.9295,73.27708,-99
5074651890,386.9615,71.65641,-99
5074685223,384.8837,68.95581,-99
5074718556,382.6844,68.62626,-99
5074751889,380.5246,65.43794,-99
5074785222,379.1393,65.19154,-99
5074820852,377.1704,62.5358,-99
5074854185,375.7482,60.93705,-99
5074887518,373.912,61.57867,-99
5074920851,373.1829,60.36,-99
5074954184,372.3289,59.88329,-99
5074987517,372.5234,58.99449,-99
5075020850,372,58.75733,-99
5075054183,373.3196,58,-99
5075087516,374.0597,57.64159,-99
5075120849,374.9568,58.22955,-99
5075154182,375.0909,58.32168,-99
5075187515,375.955,58.72072,-99
5075220848,377.0416,58.52887,-99
5075254181,378.3106,59.19059,-99
5075287514,380.5743,59.02928,-99
5075320847,384.0354,59.66994,-99
5075354180,386.2981,60.85093,-99
5075387513,389.1417,62.00607,-99
5075420846,391.683,63.1617,-99
5075454179,394.1875,64.87701,-99
5075487512,395.8514,65.59448,-99
5075520845,395.9026,66.94615,-99
5075554178,395.9055,68.22572,-99
5075587511,395.5,68.95161,-99
5075620844,394.6215,70.39642,-99
5075654177,394.1053,70.78947,-99
5075687510,393.1743,71.68901,-99
5075720843,393.0694,71.7823,-99
5075754176,392.7994,72.54874,-99
5075787509,393.8797,73.15289,-99
5075820842,393.9667,73.92637,-99
5075854175,394.6921,75.84224,-99
5075887508,395.2358,78.04878,-99
5075920841,395.6738,80.10963,-99
5075954174,396.116,82.89227,-99
5075987507,397.205,86.1579,-99
5076020840,397.531,89.12069,-99
5076054173,397.4181,91.4216,-99
5076087506,397.2353,93.73203,-99
5076120839,397.9261,96.41953,-99
5076154172,397.8202,99.13079,-99
5076187505,397.6183,101.4809,-99
5076220838,398.2247,104.4931,-99
5076254171,398.4747,106.9013,-99
5076287504,398.5696,109.9845,-99
5076320837,399.118,113.1253,-99
5076354170,399.1793,117.3763,-99
5076387503,398.8133,119.5806,-99
5076420836,398.4155,122.9928,-99
5076454169,397.3474,126.1166,-99
5076487502,396.4491,129.7232,-99
5076520835,396.4933,132.571,-99
5076554168,396.9412,135.8206,-99
5076587501,397.8737,138.3485,-99
5076620834,398.7833,141.2912,-99
5076654167,399.3048,143.9469,-99
5076687500,400.2043,145.9553,-99
5076720833,401.4705,147.7006,-99
5076754166,403.1081,148.4661,-99
5076787499,404.6526,147.735,-99
5076820832,407.5881,148.4452,-99
5076854165,411.6204,149.3836,-99
5076887498,414.2907,149.6618,-99
5076920831,418.0695,150.3126,-99
5076954164,421.1341,152.2249,-99
5076987497,423.1165,153.7851,-99
5077020830,425.5555,155.7798,-99
5077054163,427.7896,158.8625,-99
5077087496,428.3186,160.5395,-99
5077120829,430.2256,162.6936,-99
5077154162,431.8941,165.2424,-99
5077187495,433.6194,166.428,-99
5077220828,434.5502,167.2197,-99
5077254161,437.3515,167.9563,-99
5077287494,438.2881,168.1413,-99
5077320827,440.2485,170.6433,-99
5077354160,443.4488,172.7512,-99
5077387493,446.2828,171.1919,-99
5077420826,446.2321,179.2036,-99
5077454159,447.6306,182.955,-99
5077487492,452.1429,182.2102,-99
5077520825,453.8698,184.2133,-99
5077554158,455.7471,188.9382,-99
5077587491,454.441,193.5903,-99
5077620824,454.7868,193.7743,-99
5077654157,456.7663,193.624,-99
5077687490,458.7903,195.924,-99
5077720823,459.8078,198.1648,-99
5077754156,460.5166,201.2365,-99
5077787489,461.7526,205.2599,-99
5077820822,461.8156,209.4689,-99
5077854155,460.1476,213.7568,-99
5077887488,460.8688,218.3663,-99
5077920821,461.4929,221.5896,-99
5077954154,462.1515,221.4672,-99
5077987487,462.8077,224.7476,-99
5078020820,463.5288,226.7118,-99
5078054153,463.1161,229.5569,-99
5078087486,463.8143,231.6734,-99
5078120819,464.6915,234.7489,-99
5078153950,465.9851,238.8252,-99
5078187283,467.5507,243.2236,-99
5078220616,469.3004,247.6461,-99
5078253949,469.9822,254.18,-99
5078287282,471.6228,256.8621,-99
5078320615,472.7101,260.4886,-99
5078353948,473.0685,264.1949,-99
5078387281,472.6512,267.7572,-99
5078420614,471.8447,271.7766,-99
5078453947,470.5857,277.0833,-99
5078487280,469.1866,280.2903,-99
5078520613,468.1133,283.5727,-99
5078553946,467.0423,287.926,-99
5078587279,467.7236,290.6709,-99
5078620612,466.557,293.3136,-99
5078653945,466.7361,294.3541,-99
5078687278,467.7516,295.5073,-99
5078720611,467.9669,297.3368,-99
5078753944,467.7355,298.929,-99
5078787277,466.7038,299.5301,-99
5078820610,465.3226,302.0392,-99
5078853943,463.8421,305.0417,-99
5078887276,463.1311,307.9813,-99
5078920609,462.8571,308.2286,-99
5078953942,458.37,312.3271,-99
5078987275,456.9856,314.8674,-99
5079020608,455.5067,317.4933,-99
5079053941,453.515,322.7025,-99
5079087274,448.4086,328.8029,-99
5079120607,449.0526,330.9783,-99
5079153940,449.1825,334.4123,-99
5079187273,447.3408,337.1429,-99
5079220606,445.4882,339.1555,-99
5079253939,443.9856,341.9568,-99
5079287272,440.9142,344.2235,-99
5079320605,438.7415,347.3184,-99
5079353938,437.2835,348.433,-99
5079387271,434.3428,350.1245,-99
5079420604,431.7612,352.201,-99
5079453937,429.6645,354.6425,-99
5079487270,426.8514,356.1231,-99
5079520603,424.4017,359.3473,-99
5079553936,423.5247,362.3457,-99
5079587269,421.5156,366.5558,-99
5079620602,420.2338,370.088,-99
5079653935,420.6896,372.0967,-99
5079687268,418.2634,374.8805,-99
5079720601,415.497,377.7081,-99
5079753934,414.7594,379.9536,-99
5079787267,411.7014,381.5208,-99
5079822210,407.6596,382.9683,-99
5079855543,405.2116,384.7016,-99
5079888876,403.83,385.14,-99
5079922209,401.872,384.432,-99
5079955542,397.4552,385.3619,-99
5079988875,395.2031,388.6667,-99
5080022208,396.5564,389.6331,-99
5080055541,396.1168,390.8361,-99
5080088874,395.9526,393.5454,-99
5080122207,394.5439,394.9869,-99
5080155540,394.583,396.027,-99
5080188873,394.8764,395.9236,-99
5080222206,391.7785,395.3484,-99
5080255539,387.8172,395.7225,-99
5080288872,382.828,394.594,-99
5080322205,379.466,392.8571,-99
5080355538,379.5238,389.966,-99
5080388871,376.0851,390.0046,-99
5080422204,374.0352,390.4836,-99
5080455537,371.8047,389.9704,-99
5080488870,370.9769,390.6474,-99
5080522203,368.4376,391.9926,-99
5080555536,367.6566,394.5275,-99
5080588869,365.3002,395.3941,-99
5080622202,362.2443,396.6808,-99
5080655535,359.0673,396.8916,-99
5080688868,356.6673,396.8149,-99
5080722201,354.0074,396.3513,-99
5080755534,351.4181,396.1243,-99
5080788867,349.3117,395.9676,-99
5080822200,346.3504,395.9489,-99
5080855533,343.2138,396.5127,-99
5080888866,341.2905,397.0428,-99
5080922199,339.1109,399.0769,-99
5080955532,337.9731,402.1212,-99
5080988865,336.9122,405.0346,-99
5081022198,333.0995,406.2118,-99
5081055531,332.4283,407.3969,-99
5081088864,332.481,409.673,-99
5081122197,329.6164,410.8434,-99
5081155530,328.7748,412.0592,-99
5081188863,328.3692,415.2637,-99
5081222196,326.1374,417.1338,-99
5081255529,325.6574,417.8446,-99
5081288862,323.6021,421.7679,-99
5081322195,322.0478,422.5676,-99
5081355528,321.3275,423.7449,-99
5081388861,318.3982,423.2158,-99
5081422194,314.2076,421.4447,-99
5081455527,309.7971,419.4254,-99
5081489548,309.3456,417.2995,-99
5081522881,306.7526,418.2448,-99
5081556214,304.7238,415.1328,-99
5081589547,302.3078,411.6922,-99
5081622880,301.2925,409.7447,-99
5081656213,300.3258,409.4355,-99
5081689546,299.67,408.0479,-99
5081722879,299.5469,407.1661,-99
5081756212,301.4915,406.0454,-99
5081789545,300.4702,405.2761,-99
5081822878,301.561,404.4058,-99
5081856211,301.0687,403.4678,-99
5081889544,301.1786,403.0348,-99
5081922877,301.4416,402.1332,-99
5081956210,301.1617,401.8037,-99
5081989543,301.4296,401.9859,-99
5082022876,302.2959,402.6253,-99
5082056209,300.2653,403.1102,-99
5082089542,300.2265,403.6755,-99
5082122875,300.7111,404.9467,-99
5082156208,300.4035,405.861,-99
5082189541,301.2386,406.2018,-99
5082222874,284.7284,408.9559,-99
5082256207,291.9802,406.7549,-99
5082289540,300.8595,405.5927,-99
5082322873,299.4549,404.3929,-99
5082356206,297.4763,404.6909,-99
5082389539,296.1447,404.8286,-99
5082422872,294.5919,404.8657,-99
5082456205,293.2874,404.475,-99
5082489538,292.3584,404.3671,-99
5082522871,290.5641,404.1779,-99
5082556204,288.6673,403.0642,-99
5082589537,287.0075,401.1707,-99
5082622870,284.8543,398.7851,-99
5082656203,282.0772,396.6121,-99
5082689536,279.6594,393.8678,-99
5082722869,276.843,391.7539,-99
5082756202,274.0569,391.5782,-99
5082789535,271.1524,390.5637,-99
5082822868,268.5406,389.7385,-99
5082856201,265.7016,389.7039,-99
5082889534,263.9161,389.3379,-99
5082922867,261.8097,388.7168,-99
5082956200,258.5132,388.1035,-99
5082989533,255.7967,387.6241,-99
5083022866,254.4674,386.5326,-99
5083056199,253.8884,384.6628,-99
5083089532,250.957,383.8566,-99
5083122865,249.5205,383.6701,-99
5083156198,247.7381,384.1289,-99
5083189531,246.7527,385.4814,-99
5083222864,245.5604,385.6375,-99
5083256197,244.7593,386.6589,-99
5083289530,243.8881,386.3929,-99
5083322863,242.22,385.2336,-99
5083356196,239.9,384.5738,-99
5083389529,236.1809,384.5793,-99
5083422862,234.026,386.0962,-99
5083456195,233.2984,387.3701,-99
5083489528,233.6551,388.4794,-99
5083522861,234.4537,389.3463,-99
5083556194,235.0686,389.5606,-99
5083589527,235.1026,389.5983,-99
5083622860,233.7674,387.4413,-99
5083656193,232.592,385.5486,-99
5083689526,232.9395,382.6495,-99
5083722859,233.8393,379.4329,-99
5083756192,232.9572,375.9165,-99
5083789525,233.1055,372.86,-99
5083822858,232.4294,368.6615,-99
5083856191,234.0954,364.9152,-99
5083889524,235.5736,364.2921,-99
5083922857,236.6379,362.8448,-99
5083956190,236.8219,362.722,-99
5083989523,235.7683,362.3488,-99
5084022856,233.8927,360.7073,-99
5084056189,232.6989,360.018,-99
5084089522,232.4631,358.1656,-99
5084122855,231.9691,357.3127,-99
5084156188,232.3859,356.5083,-99
5084189521,230.6584,354.5776,-99
5084222854,229.2598,352.2454,-99
5084256187,228.0273,350.9895,-99
5084289520,226.4753,349.9327,-99
5084322853,225.0546,349.3614,-99
5084356186,222.2415,348.0636,-99
5084389519,218.1271,346.7097,-99
5084422852,214.1802,346.1165,-99
5084456185,210.5895,346.1895,-99
5084489518,208.4172,347.6485,-99
5084522851,206.1546,347.9589,-99
5084556184,203.2878,346.4561,-99
5084589517,199.8072,342.3161,-99
5084622850,196.6082,339.7096,-99
5084656183,194.8474,337.6969,-99
5084689516,191.8025,333.9854,-99
5084722849,190.0782,330.437,-99
5084756182,188.3126,327.3327,-99
5084789515,186.7632,324.5702,-99
5084824255,185.0403,321.7898,-99
5084857588,183.5312,318.0483,-99
5084890921,182.5173,314.6089,-99
5084924254,181.8172,312.0172,-99
5084957587,181.9081,308.7309,-99
5084990920,181.1855,304.6742,-99
